storeName,storeLoc,reviewerUsername,ratingDate,reviewText,rating
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",derrickawcw,"September 3, 2020","I have been here on many occasions. This was a Tuesday evening and it was crowded! Which means you must make a reservation, even on weekda ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",AndrewH6332,"July 10, 2020",Just from the name you can tell they specialise in Peking duck. And honestly it is really a must try he ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",kaicious,"June 23, 2020","My friend had always raved about the Peking Duck and that I must try it myself. True enough, this evening was my first visit and I was really impressed from the presentation of slicing the duck skin to serving it to us, the skin was crispy and the meat was also tender, could felt the juiciness that dispersed on the palat ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",AlexS13606,"March 31, 2020",Very good Peking duck. The rest of the dish are all good. Price is as Michelin 2 star 😅. Service are all good too.,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Evaaueva,"March 28, 2020","This is by far one of the best Peking duck I have had. The skin is crispy and without layers of unnecessary fat. The meat is soft and tender, goes perfectly in a pancake roll and housing sauce. Ask the restaurant to fry the remaining meat in noodles or rice to wrap up your perfect meal.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Fanny L,"March 6, 2020",Our friends treat to sumptuous dinner we brought a bottle of champagne and had five dishes. The doubled boiled fish stomach soup thick and nice. Of the four of finished the the entire fat duck. Plus black pepper fried duck bone.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",363sunilm,"March 4, 2020","An unnecessarily pretentious restaurant, the Peking duck was easily the worst we have ever experienced. This place is pricey and in terms of value for money you come away feeling cheated. Guaranteed to give you an upset stomach, all three of us suffered after an awful dinner at this restaurant.",2
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",karenmarieds,"February 21, 2020","An immensely popular restaurant in Singapore for really superlative Beijing duck. We had a Saturday lunch with friends here and it did not disappoint. The lunch started with an assortment of light dim sum which were all very good across the board. A large steamed soon hock fish followed and this was superbly done as well with a hint of intriguing orange peel. Even the fish liver was offered, and this was superbly done and to die for.....meltingly smooth and rich and luxurious all at the same time, but not overtly heavy. Really perfect. What a tre ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Nisha S,"January 12, 2020",Super food and affordable prices. I have mostly been to either Crystald Jade or Banana Leaf restaurants in Singapore. This was my first time recommended by a friend to the Imperial Treasure Restaurant. I recommend you try it!,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",SBH_Doonz,"January 11, 2020",The service was excellent as well as the food.. order the Peking duck! It’s a must! We were also lucky that they had the Chinese New Year Menu,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",SK412,"December 29, 2019",Unfortunately my hope of enjoying the best Peking duck in Singapore was disappointed by this experien ,2
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",jenho20,"November 25, 2019","Had dim sum at Imperial Treasure on 24 Nov, the dim sum quality is really good as compared to other restaurants.  Loved the Peking duck, the skin is really crispy and the meat is yummy.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",WilliamC5851,"November 11, 2019","The Beijing Duck was delicious. Succulent meat, crispy skin. Cooked to perfection and presented well! The fried gindara or cod with light soy was equally good. The Toh Miao fried with garlic was perfect. The clear tonic soup was also good. Overall cooking and service was great. Price on the high end! Environment is great, many rooms to entertain guest but with reservations one should get one! ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",659MarcD,"October 31, 2019","Whenever we go to Singapore we always go to this place. Once you tried their Duck, you won’t like the others anymore. This is also the favorite of my daughter and my son, not too much fat on the skin and the taste is something else! They also serve crab claw noodles and chicken with bitter vegetable and its also a “must order!”. However, food are a bit pricey.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Doug R,"October 30, 2019",Steam boat / hot pot restaurant very traditional and very good if you like Chinese or are Chinese cons,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Harshrk,"October 17, 2019",The Restaurant is quite large. They serve great Chinese food. However they had very slow service but it was made up by good food.l,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",787weip,"October 16, 2019",Awesome DUCK ! Must Try here the best duck in town and second helping of the duck make it crispy noodles.  That’s my delicious meal of the day !,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Merta1900,"September 29, 2019","This place serves the best peking duck. The crepe they serve it with is the right density, not too thick. The skin is super crispy and so delicious. The duck fried rice was just as delicious. Definitely worth going back  ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Matthew L,"September 17, 2019","Can't count the number of times I've been here and the duck has always remained consistent. The best peking duck in the world, it is simply unmatch ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Dashers2014,"September 8, 2019",Superb food! The duck was simply delicious. Loved every morsel of what we had. The service could be better.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Matthias F,"September 4, 2019","after waiting for an hour for the pre-ordered Peking duck , we finally got it ... and were offered desserts, which we did not or would not have ordered ... well, unfortunately not the experience we expected and on several times asking the question what had gone wrong not being given a proper answer ...",3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",anawint,"August 25, 2019",The food we ordered were really good with the Peking duck and the shrimp with truffles egg white the two highlight. What kept the restaurant from a perfect score though is the pace of service which was a little slow and that some dishes were too salty.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",9357MarkY,"August 21, 2019",Hosted a dear friend from HK to dinner. Have not been here for a while but i recall the last time the food and ambience was really go ,3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",WouldTravel24x7,"August 20, 2019","We were able to be seated without a reservation which was appreciated. Food is excellent, particularly the duck and the broccoli mushroom dish. Service was prompt. Busy restaurant so a bit of pressure to know what you want from a vast menu. Limited cocktail offering and a bit of a language barrier to discuss options. Overall worth the visit.",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",tinor251,"August 16, 2019","The food is good despite it is very expensive. The service is very poor and the waitress are rude and barely speaking English. 
Overall I’d not recommend.",3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",hnfunkmaster,"August 11, 2019","I am glad that I had booked this restaurant for our family's 20 years anniversary back in Singapore. The dishes and service were great - and of course the Peking Duck was right on the spot. But for a Chinese restaurant, I thought the lighting was a bit dark and could have been brighter to see all the great dishes. This is not a cheapo restaurant that you can come weekly (at least not me) and I saw most the people around us were there to celebrate some kind of special occasion. I would like to come back for another special occasion.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",huxtable,"August 11, 2019","This place is expensive. Why do we need to pay a service charge for no service. The duck is so expensive. Sweet and sour fish, medium serve, 42 dollars. This was far from medium size. What a price for a bill, with no alcohol.",2
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",chillipadichua,"August 10, 2019","Heard many good reviews of this restaurant and decided to give it a try during mother and sis' birthday lunch on 10 Aug. At point of booking, restaurant was able to arrange for complimentary lotus buns for the birthday ga ",2
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",MrArroyo2U,"August 8, 2019","Do not miss out, this place is amazing. Incredible service, the best Peking Duck I've ever had. I mean it, this place is absolutely by far the best restaurant in Singapore.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Tiddles25,"August 7, 2019","Excellent service once again 
Duck is still my favourite,followed closely by the prawns 
Relaxed armosphere 
Good ambiance",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Eruch M,"August 3, 2019","During a 5 day visit we ate here twice. This is a very busy restaurant and deservedly so - all of the food is excellent. The duck was spectacular and carved tableside. The dim sum is excellent with stunning flavor. The cubed pepper beef is wonderful, soft as a pillow, perfectly medium rare inside, and bursting with flavor. Can't wait to go back as duck anywhere else will just pale in comparison.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",AndrewH6332,"July 31, 2019","I dare say this is the best Peking duck one can eat in Singapore. Crispy skin, not too fatty, carved and served with the juicy and tender meat, yums! You can dip into a bit of sugar and their house sweet sauce to enhance the flavor, but I find it delicious even on its own. By the way, they only serve the Peking duck whole!Equally delicious is their roast duck, which you can order in half or quarter. Try their roast chicken too, if it’s not sold out alrea ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",LamN_12,"July 16, 2019","We’ve been going here since it first opened. It’s even better than the other ImpTreas Super Peking Duck outlets. Other roasted meat dishes (especially pork and char siew) are also delish. Our fav second dish for the Peking duck is just deep fried meat on bones with garlic - so yummy lah. Staff turnover is low; after you have gone there a while, they even remember you by name (without mistreating new customers, which is great)! ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",hjk1444,"July 13, 2019","Went there with a group of 10 people. We had duck and dim sum and other main dishes. The Peking duck is by far the best in Singapore, everything else was authentic and delicious (try the salted egg squid). Service was fast, but could be more attentive (but pretty standard across Chinese restaurants). Definitely a don’t miss if you are a fan of Peking duck.",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",valerie_lsw,"July 7, 2019","We were a family of 10 and dined during dinner, celebrating a birthday. Place looks pretty good but for some unknown reason they dimmed the lights in the main dining room halfway through the meal. Staff members who took our orders were impatient and unhelpful. They rattled on with the options without any pauses or checks to see if we understood what they were saying. When we asked for opinions on portion size for our party (eg. if we should order M or L portions, or if they reckon we’ve ordered too much etc.), the lady gave me an answer to which she might as well have shut up. She answered “it depends (on each individual)”. I have never been to a Chinese restaurant and be spoken to like this. Most restaurants would give suggestion and inform you that you may order more later if you deem the food are insufficient for your party. More over her eyes were roaming, she was unfocused, and didn’t offer to give any suggestions whatsoever (I’d appreciate even if she was upselling). Food was not special, pretty average. Could easily get the same quality at any other Chinese restaurant. We asked for chillies and soya sauce and the China Chinese lady asked for exactly how many portions we require, and gave us measly portions. When we needed more (this is Singapore, everything we eat goes with chilli), she pointed out there are some left on our lazy Susan. WHAT!?? Would I not know how much chilli I need or are the chilli from your personal stash that’s why you’re reluctant to give me more!?!! Did I mention they forgot to key in one of the dishes into the system so we waited and waited but it never came. When we asked, she said she forgot to key in and DID NOT EVEN APOLOGISE. End of meal, we got them to serve our cake. They cut it ruining every piece served. I should have taken some photos. Every time we tried to get some service, we were ignored. Being busy doesn’t mean you can ignore your guests. An acknowledgment and informing me to wait a moment would be much appreciated. Didn’t happen. But we noticed the table beside us had a dedicated server throughout their dinner as though someone was on standby for them throughout. Maybe it was a regular customer but aren’t we all paying the same price and we could have become a regular customer as well, no? Anyhow, you lost my vote. Whole experience was ruined by the crap service, seeing how we were excited to try this place. Never coming back here. And urge all not to.",1
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",damienx2017,"July 7, 2019",Our family dinner with Imperial Treasure Super Peking Duck was terrible. Staff was unprofessional as they give you the impatient loo ,1
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",V4157PSthomass,"July 1, 2019","The Peking Duck is fantastic. Served (fast) to the table and professional cut at the table. Great taste, really perfe ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",UtopiaATH,"June 27, 2019","When I was first introduced to this joint 2 years ago, I was amazed by the quality, fragrance and freshness of its Peking Roast Duck. Fast forward to the present: I finally managed to get a reservation (it’s a must to enjoy the duck, mind you), came here with great expectations and an empty stomach, only to depart somewhat disappointed. The duck was still good, but it no longer stood out from the other duck dishes in this region, where good roast duck is hard to come by. On top of that, we had to wait for ages for other food that we ordered to come, by a good 45 minutes after the duck was served! Whilst the attendants were super polite and professional, I would no longer consider this to be a must visit when in Singapore.",3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",weikurk,"June 25, 2019","Peking duck is one of the dishes which present a range of execution levels. The expert chefs can slice the crispy duck skin off so finely and the rest of the meat is also sliced very evenly and beautifully. At less accomplished establishments, you sometimes find the duck meat in all shapes and sizes and, God forbid, sometimes even with pieces of bone still on th ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Din L,"June 20, 2019","Usually I love imperial and the staff impeccable service. The ones at Marina Bay sand, paragon and ion is fantastic and luxurious. Steamboat outlets is good too with its freshnes ",1
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",GYMW,"June 3, 2019",All the dishes were exquisite. Fine dining Chinese cuisine at its best. The Peking Duck was crispy on the outer skin with the most succulent of meat. The rest of the Duck was used for friend flat noodles which were super delicious. The other dishes of pork and chicken were no less in style taste and standards befitting of this Michelin star restaurant. The name of the restaurant befits the specialty dish. The Duck was indeed an imperial treasure.,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Suria_Nataadmadja,"May 20, 2019","Delicious roast duck, pork belly, and pig trotter. We had those duck and pork with Hongkong veggie called “kaylan”. We also had the rice dumpling just because of our curiosity. Delicious. Good service too.  $$$",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",kim buay p,"May 19, 2019",We had dinner here and this restaurant seemed to be very popular.  We had a cosy booth for our family of four.  We had to order the Peking duck before the meal.  I liked the cod fish and the tofu dish.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",derrickawcw,"May 15, 2019",This is a reputable restaurant and a flagship branch of the imperial treasure group. What do you expe ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",LamN_12,"May 11, 2019","In my opinion, the ImpTreas Peking ducks are easily the best in Singapore - so luscious! For the second course with your duck, our favs are either minced and wrapped in lettuce, or deep fried with salt and pepper. A meal at this original location at Paragon is more satisfying than the one in the CBD, not so much in terms of the food, but the service is more personable. It’s so popular that you’re unlikely to get a table unless you book in advance, by as much as ten days for weekends. And you risk having to eat out in the open lobby, or sitting in stools in front of a wall. ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",croquet21,"May 7, 2019",If you truly want the best Peking duck in London there is one place to go. Expensive but worthwhile. Book the duck In advance because it takes at least 24 hours to prepare properly. Other dishes all meet the best expectations for excellent Chinese cuisine. Ambience and service of the highest quality.,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Tomar98,"April 2, 2019","The Supertree Grove is amazing to see in daylight, but it’s truly breathtaking at night when it’s two light shows happen. The light shows occur every evening at 7:45 and 8:45 and last about 15 minutes. The shows are free all year round except around Christmas when there is a nominal charge (about US$5 per person) as there is a large holiday-themed display under the trees. The light show consists of flashing lights in the “tree tops” coordinated with Various types of music. It is quite a spectacle and well worth a visit.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",YitSengC1,"March 24, 2019","Nice ambience and friendly staffs. Food were excellent especially their famous peking duck, Japanese wasabi prawn and panfried diced black pork from spain.",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",DetroitGKTK,"March 24, 2019",We had dinner with our overseas friends. The Peking duck was very goo ,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",WJC459,"March 19, 2019","They were able to seat us as a party of 4 from a walk in, which was very helpful. They have a great menu and the food was delicious. We had peking duck pancakes and some dim sum which were perfect. To finish, I had the best hot and sour soup I've ever tasted and the bill was very reasonable. We all said we would come back to this place..... ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",drchlow,"March 12, 2019","Great place for Chinese food and dim sum. Good choice of top quality food,especially Peking duck, sharks fin soup and designer Dim sum dishes..",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",bobbysumarkho,"March 7, 2019","Excellent chinese cuisine specializing in peking duck. Unfortunately I did not tried because whole duck was too much for us. I saw it was prepared on next table, the skin was crispy and the juice was flowing when the meat was cut. It is a must for next visit. Steamed cod fish with mushroom and lily bulbs was terrific. So were the dimsums. Greenbean with crispy garlic was simple yet tasty & elegant.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",cheers224,"February 26, 2019","It was just me and my wife. There was a 30 min wait for a table. We ordered Peking duck 2 ways, hot and sour soup for me and fish moe soup with abalone for my wife. Wow the soup was so tasty and the duck deliciously done. We came out as highly satisfied diners and had a great time at the restaurant. The peking duck is their house specialty and every table had one. You should not miss this restaurant when in Singapore. A must try. ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",MichaelTTS,"February 25, 2019","Everyone comes here for its famed Peking Duck and it is easy to understand why! Succulent, properly served, moist, crispy skin, aromatic - AND super as it is then cooked with noodles and bean sprouts. Definitely qualifies for a Michelin rating.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Journey168711,"February 12, 2019","The Peking duck is probably the best in Singapore if not in most places in Asia. The meat was succulent and was served both Beijing and Zhong Kong style. Pancakes were quite thin and enjoyable, the menu is great and service friendly and efficient",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Jayden_Woo,"January 27, 2019",My family celebrated my birthday here tonigh ,3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",mca04,"January 18, 2019",It’s pretty pricey but find it worth it. They are one of the restaurants that serve nice Peking duck. It’s not oily but juicy. Also had the frog leg in ginger and Chinese wine sauce which was also pretty good. Service was good. We actually sat at the table outside of the restaurant which I felt was good because the ventilation inside the restaurant was not that good. Will be back again.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Mattias S,"January 4, 2019","Had lunch there in Jan 18 and ate best duck ever. Haven't found anything comparable since then. Both in terms of presentation and taste. Tried Peking duck in dozens of places since, both 5 star and ""ordinary"" but nothing compar ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Thelma K,"January 4, 2019","This famous restaurant lives up to its reputation. We had their legendary Peking Duck which is reputedly the best in Singapore and it was really good. The skin was crispy and the meat tender. We also had the sharks fin soup which had to be ordered in advance. This dish was delicious - the soup was made from chicken ( we were shown the thoroughly boiled chicken ) and a big piece of Yunnan Ham . We also had very nicely cooked lamb , and stir fried broccoli. The meal was very expensive but well worth the splurge",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",nmider,"January 3, 2019",Don't be thrown off by its location in Paragon Mall. Imperial Treasure is a must-try if you want Peking Duck. The food and decor is fantastic. I took family here for Christmas Dinner and it was perfect!,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Patricia B,"December 29, 2018","I had the most delicious Peking duck at this restaurant. We were lucky, we one had to order in advanced, however they do have some of them made in advanced for tourists like us :)! The food is delicious, the service is excellent, tea selection is great, and they have a bubbly selection t ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",SHSHreviews,"December 28, 2018","This restaurant never fails to deliver superb Peking duck. We love every dish we order, every time we go. Service is also consistently very good. They serve delicious dim sum for lunch as well, and not too expensive.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",leonac435,"December 26, 2018",We decided to go Chinese for our Christmas Dinner and definitely a good choice to dine here. Needless to say their Super Peking Duck is definitely cooked to perfection and the reasonably big in size. The roast chicken is very good too. Have to mention the black pepper beef cubes and the szechuan mala fish head where the sauce was used to mix with noodles at the end is simply delicious! The roast pork was also yumm ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",bcheong,"December 26, 2018",Been here several times and of course the peking duck is the star. Pre-order if you can as they may run out during dinner. Ditto for the roast pork. The service is surprisingly good and friendly,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",sus67,"December 17, 2018","We came here for dinner. The duck was tasty, as was the fried rice. Service I felt was a bit hurried but this could be the norm in Singapore. Bizarrely they kept asking us which desserts we wanted, but each time we made a selection they would come back and say the dish had run out! Still, the ambience was nice and the staff polite and friendly. ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",AsiaAroundtheworld,"November 26, 2018","The freshest and juiciest duck I have ever had. You can't find duck like this anywhere else. Just by looking at it, you can tell it's top qualit ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",stevet488,"November 9, 2018","One of the best Chinese food places I’ve eaten. Fresh, tender and juicy roast duck and roast pork. Extremely tender black pepper beef although I prefer more pepper. Spinach tofu was tasty but a bit too much to ea ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Elyse M,"October 20, 2018","This is the restaurant that I visited each time I visited Singapore. The Peking Duck was still good as expected, but the services were very disappointing this time. The 2nd duck recipe was a dish full of duck bones. I was so embarrassed to check whether I ordered a wrong dish in front of my friends. Then they brought a wrong dish to my table and I was looking at it trying to recall what I ordered. They overheard my comment and took it away without apologising. I saw them taking it to another table. Then my third and fourth dish came slowly. The food was awful except the Peking duck and the staff was just too busy to take notice of my table, even asking for the bill took a while.",3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",JonathanF3220,"October 19, 2018","Giving friend a birthday treat. The Peking Duck still as delicious as before. Great service and good ambience. We ordered a Peking Duck, a appetizer, 3 soups, a vegetable, tofu and 2 glasses of red wine. Bill S$280. A slightly on a high side but worth it. As one of the reviews mentioned, eat the food ASAP when served. If not, will turn cold fast due to the super aircon lol!",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",coraSingapore,"October 17, 2018",Pricy but good quality and nicely cooked. Portions can be tiny so ask exactly what you get and how big e ,3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",christmasweien,"October 1, 2018","A very grandeur Chinese Restaurant famed for its Peking Duck, this place really spells glamour & high class with its decor. We were seated in one of the rooms & I’d say we’re lucky as the lighting is definitely better compared to the common area. The definite must try is the Peking Duck which is juicy and fatty & we ordered the noodles with the remaining duck meat and it was so good! In fact the noodles is what I remembered most from this meal. And I would like to commend on the server who took very good care of us, and my parents are already planning what to order for our next visit. A really awesome place for a family dinner! ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",wanming,"September 30, 2018",Super restaurant. Amazing peking duck! Other dishes were so tasty too. Seafood was fresh. Portions big. I didn't do the ordering or looked at the menu so can't say what the prices are like. Service is good. They have a wine list. I would definitely go back. ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Nail_FA,"September 26, 2018","Me and my family were invited (by our friends) to this restaurant to try sea food and Beijing duck. The food, atmosphere and enviroment were excellent. We spent great time and had fantastic dinner. We strongly recommend this restaurant to everyone.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",chargetoexperience,"September 22, 2018","We had a reservation for dinner here and when we arrived, the host just ignored us. We were finally seated 20 minutes later after multiple follow ups. Our reservation was for 7 people, yet the size of the table given was more for a party of 4. We were told by multiple staff that there are no other tables available so we decided to leave and eat elsewhere. As we were walking out, there was magically a table available.",1
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",laurag6712016,"September 18, 2018",We visited as a large group and were seated in a private room. Service was top and the food was excellent. If you come here you have got to have the Peking duck.. possibly the best I’ve had!,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",JoleneZ,"September 17, 2018","We booked one week in advance for lunch on a Sunday. They have several seatings - so the timing is rather fixed, around 11am, 12:30pm or 2pm for late lunch. However, once you are in the restaurant, you don't feel rushed. The ambience is relaxing with muted lighting, elegant deco and quiet conversation. Lovely atypical Chinese restaura ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",hoifeik,"September 1, 2018","Went there for lunch with extended family. Ordered a duck and some dim sum. The duck was nicely done, just as it should be for a Peking duck. The dim sum were nicely made and delicious. The staff were attentive. We spent close to SGD300 for a duck, plenty of dim sum and a fried duck vermicelle. We probably had ordered a bit too much as we had to take away some food. It was not a cheap meal but the price was reasonable for what we had and the excellent service.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",shnooty,"August 28, 2018","Right next to the Crowne hotel this little gem serves the best duck, we had vegetable fried rice which has honey toasted walnuts through it,delicious twist and garlic steak, which had big slices of toasted garlic with it. After travelling this is a fabulous restaurant if your in Singapore airport.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",JohnL7878,"August 21, 2018",Went back to Imperial Treasure after long absence and was reminded just how good their dim sum is. All items prepared with quality ingredients and cooked to perfection.,5
